mode,class_idx,class_id,class_label,text
prompt,446,902,Song Sparrow,"A bird with medium-sized bulky body, rounded wings, white chest, white flank, and slaty gray plumage."
prompt,447,903,Lincoln's Sparrow,"A bird with medium-sized body, rounded belly, rounded head, rounded back, pointed crest, fine black streaking, buffy eyering, thick gray eyebrow, and thick gray eye."
prompt,448,904,Swamp Sparrow,"A bird with medium-sized compact body, moderately long tail, dark plumage, bright rusty crown, bright rusty wings, grayish breast, whitish throat, and gray nape."
prompt,449,905,Dark-eyed Junco (Pink-sided),"A bird with medium-sized body pale bill, slate-gray head, brown back, and pinkish-brown side."
prompt,450,906,Summer Tanager (Female),"A bird with medium-sized chunky big body, large bright yellow-green head, large thick blunt-tipped bill, bright red patchy yellow plumage, bright yellow-green underparts, bright yellow-green back, and bright yellow-green wings."
prompt,451,907,Pyrrhuloxia,"A bird with stocky medium-sized body, long reddish tail, heavy short seed-cracking yellowish bill, gray gray-brown prominent flashes red crisp buffy plumage, red face, red crest, red stripes, red breast, and yellowish wings."
prompt,452,908,Dickcissel,"A bird with compact body, full yellow chest, large thick bill, short tail, grayish head, yellow face, bold black v plumage, gray warm reddish-brown shoulder, broad eyebrow, dark malar, and broad stripes."
prompt,453,909,Eastern Meadowlark,"A bird with chunky medium-sized body, short tail, long spear-shaped bill, brown pale black bright-yellow underparts, black bright-yellow chest, blackish barring, and outer feathers white."
prompt,454,910,Western Meadowlark,"A bird with shorter-tailed flat contrasting head, long slender bill, yellow underparts, intricately patterned brown gray plumage, black buff upperparts, bright yellow breast, and contrasting stripes."
prompt,455,911,Rusty Blackbird,"A bird with medium-sized body, slender bill, medium-length tail, pale yellow eye, buffy bold eyebrow, and dark glossy black plumage."
prompt,456,912,Common Grackle,"A bird with large lanky bronzy-iridescent body, long legs, long tail, glossy purple head, bright golden dark eye, and glossy young dark brown plumage."
prompt,457,913,Boat-tailed Grackle,"A bird with large lanky body, rounded crown, long legs, pointed bill, long tail, glossy black plumage, dark brown upperparts, dark brown underparts, dark brown face, pale eyebrow, dark cheek, and dark stripes."
prompt,458,914,Great-tailed Grackle,"A bird with long black legs, slender long body, straight black bill, tapered long slender tail, yellow dark brown eye, dark brown upperparts, dark brown streaked underparts, buff-colored throat, dark brown stripes, and dark brown plumage."
prompt,459,915,Bronzed Cowbird,"A bird with curved bill, thick neck, blackish soft bronze sheen, and red dark eye."
prompt,460,916,Orchard Oriole (Immature Male),"A bird with slim body, medium-length tail, rounded black head, straight sharply pointed black bill, black upperparts, rich reddish-chestnut underparts, black throat, reddish-chestnut patches, black wings, and greenish yellow two white wing bars."
prompt,461,917,Gray-crowned Rosy-Finch,"A bird with short tail, rich brown suffused black forecrown brownish plumage, pink body, gray side, pink head, pink throat, grayish wings, and dusky bill."
prompt,462,918,Black Rosy-Finch,"A bird with medium-sized chunky body, blackish brownish yellow nonbreeders plumage, and gray crown."
prompt,463,919,Brown-capped Rosy-Finch,"A bird with small compact body, short charcoal gray tail, long rich brown wings, rich brown upperparts, rich brown underparts, rich brown rump, charcoal gray cap, dark bill, dark legs, and yellow brownish plumage."
prompt,464,920,Common Redpoll,"A bird with small head, small pointed yellow bill, small red forehead, two white wingbars, form brown hoary pale whitish strikingly white plumage, streaked side, and gray-brown streaks."
prompt,465,921,Hoary Redpoll,"A bird with small head, small pointed yellow bill, small red forehead, two white wingbars, form brown hoary pale whitish strikingly white plumage, streaked side, and gray-brown streaks."
prompt,466,922,Pine Siskin,"A bird with small sharp pointed bill, pointed yellow tail, and yellow edging."
prompt,467,923,Western Wood-Pewee,"A bird with medium-sized body, long wings, grayish-brown plumage, pale wingbars, gray breast, gray side, and yellow lower mandible."
prompt,468,924,Eastern Wood-Pewee,"A bird with medium-sized body, long olive-gray dark wings, long tail, short legs, upright posture, short crown, yellow underparts, off-white throat, thin white wingbars, and buffy plumage."
prompt,469,925,Least Flycatcher,"A bird with little compact body, grayish olive upperparts, dusky breast, bold white eyering, and white wingbars."
prompt,470,926,Pacific-slope Flycatcher,"A bird with slim body, small upright posture, large head, greenish brown brownish upperparts, pale gray underparts, olive-tinged brownish breast, strongly contrasting pale weak wingbars, and teardrop-shaped eyering."
prompt,471,927,Cordilleran Flycatcher,"A bird with slim body, small upright posture, large head, greenish brown brownish upperparts, pale gray underparts, olive-tinged brownish breast, strongly contrasting pale weak wingbars, and teardrop-shaped eyering."
prompt,472,928,Black Phoebe,"A bird with small plump thin body, large black head, medium-long squared tail, sooty gray upperparts, sooty gray chest, and pale gray plumage."
prompt,473,929,Eastern Phoebe,"A bird with plump small body, medium-length tail, large head, flat brownish-gray upperparts, short thin bill, off-white underparts, faint yellow belly, whitish edging, and faint yellow wings."
prompt,474,930,Say's Phoebe,"A bird with slender body, long blackish tail, large flat head, flat pale brownish-gray upperparts, flat back, cinnamon belly, and gray breast."
prompt,475,931,Ash-throated Flycatcher,"A bird with medium-sized slender body, long cinnamon tail, medium-sized bill, grayish-brown plumage, pale yellow belly, pale yellow wings, cinnamon stripes, two whitish wingbars, and whitish throat."
prompt,476,932,Great Crested Flycatcher,"A bird with large body, straight tail, reddish-brown brown upperparts, brownish-gray head, gray throat, gray breast, bright lemon-yellow belly, brown tail feathers, and black bill."
prompt,477,933,Cassin's Kingbird,"A bird with compact body, straight bill, straight head, moderately long wings, moderately long tail, white throat, lemon-yellow belly, and pale tip."
prompt,478,934,Western Kingbird,"A bird with large body, large head, broad shoulder, straight bill, long wings, medium-length square-tipped tail, gray-headed yellow belly, whitish chest, and whitish throat."
prompt,479,935,Eastern Kingbird,"A bird with medium-sized body, large head, upright posture, square-tipped tail, straight bill, blackish upperparts, and white underparts."
prompt,480,936,Scissor-tailed Flycatcher,"A bird with slender body, forked black tail, pale gray blackish wings, white edges, salmon-pink flank, and intensely colored plumage."
prompt,481,937,Loggerhead Shrike,"A bird with thick rounded body, thick small hooked black bill, gray black wide mask, black white wings, gray head, white throat, and white primaries."
prompt,482,938,Northern Shrike,"A bird with large body, thick neck, large rounded head, thick hooked bill, short black wings, long rounded black tail, gray black masks, fine gray barring, and brownish faint mask."
prompt,483,939,White-eyed Vireo,"A bird with hooked bill, compact body, thick neck, white dark eye, yellow-washed side, gray head, white chest, white throat, and white wingbars."
prompt,484,940,Bell's Vireo,"A bird with slim build, slender body, long tail, grayish upperparts, whitish underparts, whitish eye, and pale wingbars."
prompt,485,941,Yellow-throated Vireo,"A bird with small chunky body, big olive-green head, thick bill, short tail, two white bars, and gray wings."
prompt,486,942,Plumbeous Vireo,"A bird with small sturdy body, short hooked bill, rich gray upperparts, white underparts, bold white spectacles, and grayish side."
prompt,487,943,Cassin's Vireo,"A bird with small sturdy body, short dark bill, long wings, long tail, olive green upperparts, grayish head, prominent white eyering, prominent white wingbars, white underparts, white side, dark eye, and dark legs."
prompt,488,944,Blue-headed Vireo,"A bird with stocky small body, medium-length tail, hooked bill, thick legs, moss-green bluish-gray head, crisp white underparts, and two white wingbars."
prompt,489,945,Hutton's Vireo,"A bird with small large head, short bill, short wings, moderately long tail, grayish olive upperparts, pale gray underparts, and two wingbars."
prompt,490,946,Warbling Vireo,"A bird with small chunky medium-sized body, thick straight hooked medium-length bill, round head, round tail, grayish gray upperparts, whitish underparts, whitish side, whitish vent yellow plumage, dark white line, and dark eye."
prompt,491,947,Red-eyed Vireo,"A bird with large chunky body, thick neck, long bill, olive-green gray upperparts, clean white gray underparts, strong head, gray crown, white eyebrow, gray stripes, blackish lines, and red eye."
prompt,492,948,Gray Jay,"A bird with stocky large body, round light gray head, long tail, broad rounded wings, dark gray upperparts, light gray underparts, black back, and grayish black plumage."
prompt,493,949,Steller's Jay,"A bird with large head, chunky body, rounded wings, long full tail, prominent triangular crest, dark plumage, and white underparts."
